# time[min]	 x[di]	 y[di]	 z[di]
108.983333	 -39.503612	 101.521718	 20.339404
109.150000	 -39.618505	 101.618551	 20.324859
109.316667	 -39.733394	 101.715385	 20.310314
109.483333	 -39.848280	 101.812219	 20.295770
109.650000	 -39.963162	 101.909053	 20.281226
109.816667	 -40.078042	 102.005887	 20.266682
109.983333	 -40.192917	 102.102722	 20.252139
110.150000	 -40.307790	 102.199557	 20.237596
110.316667	 -40.422659	 102.296392	 20.223053
110.483333	 -40.537524	 102.393228	 20.208510
110.650000	 -40.652387	 102.490063	 20.193968
110.816667	 -40.767246	 102.586899	 20.179426
110.983333	 -40.882101	 102.683735	 20.164885
111.150000	 -40.996953	 102.780572	 20.150343
111.316667	 -41.111802	 102.877409	 20.135802
111.483333	 -41.226648	 102.974246	 20.121262
111.650000	 -41.341490	 103.071083	 20.106721
111.816667	 -41.456329	 103.167921	 20.092181
111.983333	 -41.571164	 103.264759	 20.077641
112.150000	 -41.685997	 103.361597	 20.063102
112.316667	 -41.800826	 103.458436	 20.048563
112.483333	 -41.915651	 103.555275	 20.034024
112.650000	 -42.030473	 103.652114	 20.019485
112.816667	 -42.145292	 103.748954	 20.004947
112.983333	 -42.260108	 103.845794	 19.990409
113.150000	 -42.374921	 103.942634	 19.975871
113.316667	 -42.489730	 104.039475	 19.961334
113.483333	 -42.604536	 104.136316	 19.946797
113.650000	 -42.719338	 104.233157	 19.932260
113.816667	 -42.834137	 104.329999	 19.917723
113.983333	 -42.948933	 104.426841	 19.903187
114.150000	 -43.063726	 104.523684	 19.888651
114.316667	 -43.178516	 104.620527	 19.874115
114.483333	 -43.293302	 104.717370	 19.859580
114.650000	 -43.408085	 104.814214	 19.845045
114.816667	 -43.522865	 104.911058	 19.830510
114.983333	 -43.637641	 105.007902	 19.815975
115.150000	 -43.752415	 105.104747	 19.801441
115.316667	 -43.867185	 105.201592	 19.786907
115.483333	 -43.981951	 105.298438	 19.772373
115.650000	 -44.096715	 105.395284	 19.757840
115.816667	 -44.211475	 105.492130	 19.743307
115.983333	 -44.326233	 105.588977	 19.728774
116.150000	 -44.440987	 105.685824	 19.714241
116.316667	 -44.555737	 105.782672	 19.699709
116.483333	 -44.670485	 105.879520	 19.685177
116.650000	 -44.785229	 105.976369	 19.670645
116.816667	 -44.899970	 106.073218	 19.656114
116.983333	 -45.014708	 106.170067	 19.641582
117.150000	 -45.129443	 106.266917	 19.627051
117.316667	 -45.244175	 106.363768	 19.612521
117.483333	 -45.358903	 106.460618	 19.597990
117.650000	 -45.473629	 106.557470	 19.583460
117.816667	 -45.588351	 106.654321	 19.568930
117.983333	 -45.703070	 106.751174	 19.554400
118.150000	 -45.817786	 106.848026	 19.539871
118.316667	 -45.932498	 106.944879	 19.525342
118.483333	 -46.047208	 107.041733	 19.510813
118.650000	 -46.161914	 107.138587	 19.496285
118.816667	 -46.276617	 107.235442	 19.481756
118.983333	 -46.391317	 107.332297	 19.467228
119.150000	 -46.506014	 107.429153	 19.452700
119.316667	 -46.620708	 107.526009	 19.438173
119.483333	 -46.735399	 107.622865	 19.423645
119.650000	 -46.850086	 107.719723	 19.409118
119.816667	 -46.964771	 107.816580	 19.394592
119.983333	 -47.079452	 107.913438	 19.380065
120.150000	 -47.194130	 108.010297	 19.365539
120.316667	 -47.308806	 108.107156	 19.351013
120.483333	 -47.423478	 108.204016	 19.336487
120.650000	 -47.538147	 108.300876	 19.321962
120.816667	 -47.652812	 108.397737	 19.307436
120.983333	 -47.767475	 108.494599	 19.292911
121.150000	 -47.882135	 108.591460	 19.278387
121.316667	 -47.996791	 108.688323	 19.263862
121.483333	 -48.111445	 108.785186	 19.249338
121.650000	 -48.226095	 108.882050	 19.234814
121.816667	 -48.340743	 108.978914	 19.220290
121.983333	 -48.455387	 109.075778	 19.205767
122.150000	 -48.570028	 109.172644	 19.191244
122.316667	 -48.684667	 109.269509	 19.176721
122.483333	 -48.799302	 109.366376	 19.162198
122.650000	 -48.913934	 109.463243	 19.147675
122.816667	 -49.028563	 109.560110	 19.133153
122.983333	 -49.143189	 109.656979	 19.118631
123.150000	 -49.257812	 109.753847	 19.104109
123.316667	 -49.372432	 109.850717	 19.089588
123.483333	 -49.487049	 109.947586	 19.075066
123.650000	 -49.601662	 110.044457	 19.060545
123.816667	 -49.716273	 110.141328	 19.046025
123.983333	 -49.830881	 110.238200	 19.031504
124.150000	 -49.945486	 110.335072	 19.016984
124.316667	 -50.060088	 110.431945	 19.002464
124.483333	 -50.174687	 110.528819	 18.987944
124.650000	 -50.289282	 110.625693	 18.973424
124.816667	 -50.403875	 110.722568	 18.958905
124.983333	 -50.518465	 110.819443	 18.944386
125.150000	 -50.633052	 110.916319	 18.929867
125.316667	 -50.747635	 111.013196	 18.915348
125.483333	 -50.862216	 111.110073	 18.900830
125.650000	 -50.976794	 111.206951	 18.886311
125.816667	 -51.091369	 111.303830	 18.871793
125.983333	 -51.205941	 111.400709	 18.857276
126.150000	 -51.320510	 111.497589	 18.842758
126.316667	 -51.435076	 111.594470	 18.828241
126.483333	 -51.549639	 111.691351	 18.813724
126.650000	 -51.664198	 111.788233	 18.799207
126.816667	 -51.778756	 111.885115	 18.784690
126.983333	 -51.893310	 111.981999	 18.770174
127.150000	 -52.007861	 112.078883	 18.755658
127.316667	 -52.122409	 112.175767	 18.741142
127.483333	 -52.236954	 112.272652	 18.726626
127.650000	 -52.351496	 112.369538	 18.712111
127.816667	 -52.466036	 112.466425	 18.697595
127.983333	 -52.580572	 112.563312	 18.683080
128.150000	 -52.695106	 112.660200	 18.668565
128.316667	 -52.809636	 112.757089	 18.654051
128.483333	 -52.924164	 112.853978	 18.639537
128.650000	 -53.038688	 112.950869	 18.625022
128.816667	 -53.153210	 113.047759	 18.610508
128.983333	 -53.267729	 113.144651	 18.595995
129.150000	 -53.382245	 113.241543	 18.581481
129.316667	 -53.496758	 113.338436	 18.566968
129.483333	 -53.611268	 113.435330	 18.552455
129.650000	 -53.725775	 113.532224	 18.537942
129.816667	 -53.840280	 113.629119	 18.523430
129.983333	 -53.954781	 113.726015	 18.508917
130.150000	 -54.069279	 113.822911	 18.494405
130.316667	 -54.183775	 113.919809	 18.479893
130.483333	 -54.298268	 114.016707	 18.465381
130.650000	 -54.412758	 114.113605	 18.450870
130.816667	 -54.527245	 114.210505	 18.436358
130.983333	 -54.641729	 114.307405	 18.421847
131.150000	 -54.756210	 114.404306	 18.407336
131.316667	 -54.870688	 114.501208	 18.392826
131.483333	 -54.985164	 114.598110	 18.378315
131.650000	 -55.099636	 114.695013	 18.363805
131.816667	 -55.214106	 114.791917	 18.349295
131.983333	 -55.328573	 114.888822	 18.334785
132.150000	 -55.443037	 114.985728	 18.320275
132.316667	 -55.557498	 115.082634	 18.305766
132.483333	 -55.671956	 115.179541	 18.291257
132.650000	 -55.786412	 115.276449	 18.276748
132.816667	 -55.900865	 115.373357	 18.262239
132.983333	 -56.015314	 115.470267	 18.247730
133.150000	 -56.129761	 115.567177	 18.233222
133.316667	 -56.244205	 115.664088	 18.218714
133.483333	 -56.358647	 115.761000	 18.204206
133.650000	 -56.473085	 115.857912	 18.189698
133.816667	 -56.587521	 115.954825	 18.175190
133.983333	 -56.701954	 116.051739	 18.160683
134.150000	 -56.816384	 116.148654	 18.146176
134.316667	 -56.930811	 116.245570	 18.131669
134.483333	 -57.045235	 116.342486	 18.117162
134.650000	 -57.159657	 116.439404	 18.102655
134.816667	 -57.274075	 116.536322	 18.088149
134.983333	 -57.388491	 116.633241	 18.073643
135.150000	 -57.502904	 116.730161	 18.059137
135.316667	 -57.617315	 116.827081	 18.044631
135.483333	 -57.731722	 116.924002	 18.030125
135.650000	 -57.846127	 117.020925	 18.015620
135.816667	 -57.960529	 117.117848	 18.001115
135.983333	 -58.074928	 117.214771	 17.986610
136.150000	 -58.189324	 117.311696	 17.972105
136.316667	 -58.303718	 117.408622	 17.957600
136.483333	 -58.418108	 117.505548	 17.943096
136.650000	 -58.532496	 117.602475	 17.928592
136.816667	 -58.646882	 117.699403	 17.914088
136.983333	 -58.761264	 117.796332	 17.899584
137.150000	 -58.875644	 117.893262	 17.885080
137.316667	 -58.990021	 117.990192	 17.870577
137.483333	 -59.104395	 118.087124	 17.856073
137.650000	 -59.218766	 118.184056	 17.841570
137.816667	 -59.333135	 118.280989	 17.827067
137.983333	 -59.447501	 118.377923	 17.812565
138.150000	 -59.561864	 118.474858	 17.798062
138.316667	 -59.676224	 118.571794	 17.783560
138.483333	 -59.790582	 118.668730	 17.769058
138.650000	 -59.904936	 118.765668	 17.754556
138.816667	 -60.019289	 118.862606	 17.740054
138.983333	 -60.133638	 118.959545	 17.725553
139.150000	 -60.247984	 119.056485	 17.711051
139.316667	 -60.362328	 119.153426	 17.696550
139.483333	 -60.476670	 119.250368	 17.682049
139.650000	 -60.591008	 119.347310	 17.667548
139.816667	 -60.705344	 119.444254	 17.653048
139.983333	 -60.819677	 119.541199	 17.638547
140.150000	 -60.934007	 119.638144	 17.624047
140.316667	 -61.048334	 119.735090	 17.609547
140.483333	 -61.162659	 119.832037	 17.595047
140.650000	 -61.276981	 119.928985	 17.580547
140.816667	 -61.391301	 120.025934	 17.566048
140.983333	 -61.505617	 120.122884	 17.551548
141.150000	 -61.619931	 120.219835	 17.537049
141.316667	 -61.734242	 120.316787	 17.522550
141.483333	 -61.848551	 120.413739	 17.508051
141.650000	 -61.962857	 120.510693	 17.493553
141.816667	 -62.077160	 120.607647	 17.479054
141.983333	 -62.191460	 120.704602	 17.464556
142.150000	 -62.305758	 120.801559	 17.450058
142.316667	 -62.420053	 120.898516	 17.435560
142.483333	 -62.534346	 120.995474	 17.421062
142.650000	 -62.648635	 121.092433	 17.406565
142.816667	 -62.762922	 121.189393	 17.392067
142.983333	 -62.877207	 121.286354	 17.377570
143.150000	 -62.991488	 121.383315	 17.363073
143.316667	 -63.105767	 121.480278	 17.348576
143.483333	 -63.220044	 121.577242	 17.334080
143.650000	 -63.334317	 121.674206	 17.319583
143.816667	 -63.448588	 121.771172	 17.305087
143.983333	 -63.562856	 121.868138	 17.290591
144.150000	 -63.677122	 121.965106	 17.276095
144.316667	 -63.791385	 122.062074	 17.261599
144.483333	 -63.905645	 122.159044	 17.247103
144.650000	 -64.019903	 122.256014	 17.232608
144.816667	 -64.134158	 122.352985	 17.218112
144.983333	 -64.248410	 122.449957	 17.203617
145.150000	 -64.362660	 122.546931	 17.189122
145.316667	 -64.476907	 122.643905	 17.174627
145.483333	 -64.591151	 122.740880	 17.160133
145.650000	 -64.705393	 122.837856	 17.145638
145.816667	 -64.819632	 122.934833	 17.131144
145.983333	 -64.933869	 123.031811	 17.116650
146.150000	 -65.048102	 123.128790	 17.102156
146.316667	 -65.162334	 123.225770	 17.087662
146.483333	 -65.276562	 123.322751	 17.073169
146.650000	 -65.390788	 123.419733	 17.058675
146.816667	 -65.505011	 123.516715	 17.044182
146.983333	 -65.619232	 123.613699	 17.029689
147.150000	 -65.733450	 123.710684	 17.015196
147.316667	 -65.847666	 123.807670	 17.000703
147.483333	 -65.961878	 123.904657	 16.986210
147.650000	 -66.076089	 124.001645	 16.971718
147.816667	 -66.190296	 124.098633	 16.957226
147.983333	 -66.304501	 124.195623	 16.942734
148.150000	 -66.418703	 124.292614	 16.928242
148.316667	 -66.532903	 124.389606	 16.913750
148.483333	 -66.647100	 124.486599	 16.899258
148.650000	 -66.761295	 124.583593	 16.884767
148.816667	 -66.875487	 124.680587	 16.870275
148.983333	 -66.989676	 124.777583	 16.855784
149.150000	 -67.103863	 124.874580	 16.841293
149.316667	 -67.218047	 124.971578	 16.826802
149.483333	 -67.332229	 125.068577	 16.812312
149.650000	 -67.446407	 125.165577	 16.797821
149.816667	 -67.560584	 125.262577	 16.783331
149.983333	 -67.674758	 125.359579	 16.768841
150.150000	 -67.788929	 125.456582	 16.754351
150.316667	 -67.903097	 125.553586	 16.739861
150.483333	 -68.017263	 125.650591	 16.725371
150.650000	 -68.131427	 125.747597	 16.710882
150.816667	 -68.245588	 125.844604	 16.696392
150.983333	 -68.359746	 125.941612	 16.681903
151.150000	 -68.473902	 126.038621	 16.667414
151.316667	 -68.588055	 126.135632	 16.652925
151.483333	 -68.702206	 126.232643	 16.638436
151.650000	 -68.816354	 126.329655	 16.623947
151.816667	 -68.930499	 126.426668	 16.609459
151.983333	 -69.044642	 126.523683	 16.594971
152.150000	 -69.158782	 126.620698	 16.580483
152.316667	 -69.272920	 126.717714	 16.565995
152.483333	 -69.387055	 126.814732	 16.551507
152.650000	 -69.501188	 126.911750	 16.537019
152.816667	 -69.615318	 127.008770	 16.522531
152.983333	 -69.729446	 127.105790	 16.508044
153.150000	 -69.843571	 127.202812	 16.493557
153.316667	 -69.957693	 127.299835	 16.479070
153.483333	 -70.071813	 127.396859	 16.464583
153.650000	 -70.185931	 127.493883	 16.450096
153.816667	 -70.300045	 127.590909	 16.435609
153.983333	 -70.414158	 127.687936	 16.421123
154.150000	 -70.528267	 127.784964	 16.406637
154.316667	 -70.642375	 127.881993	 16.392150
154.483333	 -70.756479	 127.979024	 16.377664
154.650000	 -70.870582	 128.076055	 16.363178
154.816667	 -70.984681	 128.173087	 16.348693
154.983333	 -71.098778	 128.270120	 16.334207
155.150000	 -71.212873	 128.367155	 16.319722
155.316667	 -71.326965	 128.464190	 16.305236
155.483333	 -71.441055	 128.561227	 16.290751
155.650000	 -71.555142	 128.658265	 16.276266
155.816667	 -71.669226	 128.755304	 16.261781
155.983333	 -71.783308	 128.852344	 16.247297
156.150000	 -71.897388	 128.949384	 16.232812
156.316667	 -72.011465	 129.046427	 16.218328
156.483333	 -72.125539	 129.143470	 16.203843
156.650000	 -72.239611	 129.240514	 16.189359
156.816667	 -72.353681	 129.337559	 16.174875
156.983333	 -72.467747	 129.434606	 16.160391
157.150000	 -72.581812	 129.531653	 16.145908
157.316667	 -72.695874	 129.628702	 16.131424
157.483333	 -72.809933	 129.725752	 16.116941
157.650000	 -72.923990	 129.822802	 16.102458
157.816667	 -73.038045	 129.919854	 16.087974
157.983333	 -73.152097	 130.016907	 16.073491
158.150000	 -73.266146	 130.113962	 16.059009
158.316667	 -73.380193	 130.211017	 16.044526
158.483333	 -73.494238	 130.308073	 16.030043
158.650000	 -73.608280	 130.405131	 16.015561
158.816667	 -73.722319	 130.502189	 16.001079
158.983333	 -73.836356	 130.599249	 15.986597
159.150000	 -73.950391	 130.696310	 15.972115
159.316667	 -74.064423	 130.793372	 15.957633
159.483333	 -74.178452	 130.890435	 15.943151
159.650000	 -74.292480	 130.987499	 15.928669
159.816667	 -74.406504	 131.084565	 15.914188
159.983333	 -74.520526	 131.181631	 15.899707
160.150000	 -74.634546	 131.278699	 15.885226
160.316667	 -74.748563	 131.375767	 15.870745
160.483333	 -74.862578	 131.472837	 15.856264
160.650000	 -74.976590	 131.569908	 15.841783
160.816667	 -75.090600	 131.666980	 15.827302
160.983333	 -75.204608	 131.764054	 15.812822
161.150000	 -75.318613	 131.861128	 15.798342
161.316667	 -75.432615	 131.958204	 15.783861
161.483333	 -75.546615	 132.055280	 15.769381
161.650000	 -75.660613	 132.152358	 15.754901
161.816667	 -75.774608	 132.249437	 15.740422
161.983333	 -75.888600	 132.346517	 15.725942
162.150000	 -76.002591	 132.443599	 15.711462
162.316667	 -76.116578	 132.540681	 15.696983
162.483333	 -76.230564	 132.637765	 15.682504
162.650000	 -76.344547	 132.734849	 15.668025
162.816667	 -76.458527	 132.831935	 15.653546
162.983333	 -76.572505	 132.929022	 15.639067
163.150000	 -76.686480	 133.026110	 15.624588
163.316667	 -76.800454	 133.123200	 15.610110
163.483333	 -76.914424	 133.220290	 15.595631
163.650000	 -77.028392	 133.317382	 15.581153
163.816667	 -77.142358	 133.414475	 15.566675
163.983333	 -77.256322	 133.511569	 15.552197
164.150000	 -77.370283	 133.608664	 15.537719
164.316667	 -77.484241	 133.705760	 15.523241
164.483333	 -77.598197	 133.802858	 15.508763
164.650000	 -77.712151	 133.899956	 15.494286
164.816667	 -77.826102	 133.997056	 15.479808
164.983333	 -77.940051	 134.094157	 15.465331
165.150000	 -78.053997	 134.191259	 15.450854
165.316667	 -78.167941	 134.288363	 15.436377
165.483333	 -78.281883	 134.385467	 15.421900
165.650000	 -78.395822	 134.482573	 15.407423
165.816667	 -78.509759	 134.579680	 15.392947
165.983333	 -78.623693	 134.676788	 15.378470
166.150000	 -78.737625	 134.773897	 15.363994
166.316667	 -78.851554	 134.871008	 15.349517
166.483333	 -78.965481	 134.968119	 15.335041
166.650000	 -79.079406	 135.065232	 15.320565
166.816667	 -79.193328	 135.162346	 15.306089
166.983333	 -79.307248	 135.259461	 15.291614
167.150000	 -79.421166	 135.356578	 15.277138
167.316667	 -79.535081	 135.453695	 15.262663
167.483333	 -79.648993	 135.550814	 15.248187
167.650000	 -79.762904	 135.647934	 15.233712
167.816667	 -79.876811	 135.745055	 15.219237
167.983333	 -79.990717	 135.842178	 15.204762
168.150000	 -80.104620	 135.939301	 15.190287
168.316667	 -80.218521	 136.036426	 15.175812
168.483333	 -80.332419	 136.133552	 15.161338
168.650000	 -80.446315	 136.230679	 15.146863
168.816667	 -80.560208	 136.327807	 15.132389
168.983333	 -80.674100	 136.424937	 15.117915
169.150000	 -80.787988	 136.522068	 15.103441
169.316667	 -80.901875	 136.619200	 15.088967
169.483333	 -81.015759	 136.716333	 15.074493
169.650000	 -81.129640	 136.813467	 15.060019
169.816667	 -81.243519	 136.910603	 15.045545
169.983333	 -81.357396	 137.007740	 15.031072
170.150000	 -81.471271	 137.104878	 15.016599
170.316667	 -81.585143	 137.202017	 15.002125
170.483333	 -81.699013	 137.299158	 14.987652
170.650000	 -81.812880	 137.396300	 14.973179
170.816667	 -81.926745	 137.493443	 14.958706
170.983333	 -82.040608	 137.590587	 14.944234
171.150000	 -82.154468	 137.687732	 14.929761
171.316667	 -82.268326	 137.784879	 14.915288
171.483333	 -82.382181	 137.882027	 14.900816
171.650000	 -82.496035	 137.979176	 14.886344
171.816667	 -82.609885	 138.076326	 14.871871
171.983333	 -82.723734	 138.173478	 14.857399
172.150000	 -82.837580	 138.270630	 14.842927
172.316667	 -82.951424	 138.367784	 14.828456
172.483333	 -83.065265	 138.464940	 14.813984
172.650000	 -83.179104	 138.562096	 14.799512
172.816667	 -83.292941	 138.659254	 14.785041
172.983333	 -83.406775	 138.756413	 14.770570
173.150000	 -83.520607	 138.853573	 14.756098
173.316667	 -83.634437	 138.950735	 14.741627
173.483333	 -83.748264	 139.047897	 14.727156
173.650000	 -83.862089	 139.145061	 14.712685
173.816667	 -83.975911	 139.242226	 14.698215
173.983333	 -84.089732	 139.339393	 14.683744
174.150000	 -84.203550	 139.436560	 14.669273
174.316667	 -84.317365	 139.533729	 14.654803
174.483333	 -84.431178	 139.630900	 14.640333
174.650000	 -84.544989	 139.728071	 14.625863
174.816667	 -84.658798	 139.825244	 14.611392
174.983333	 -84.772604	 139.922418	 14.596923
175.150000	 -84.886408	 140.019593	 14.582453
175.316667	 -85.000210	 140.116769	 14.567983
175.483333	 -85.114009	 140.213947	 14.553513
175.650000	 -85.227806	 140.311126	 14.539044
175.816667	 -85.341600	 140.408306	 14.524574
175.983333	 -85.455393	 140.505488	 14.510105
176.150000	 -85.569182	 140.602670	 14.495636
176.316667	 -85.682970	 140.699854	 14.481167
176.483333	 -85.796755	 140.797040	 14.466698
176.650000	 -85.910538	 140.894226	 14.452229
176.816667	 -86.024319	 140.991414	 14.437761
176.983333	 -86.138097	 141.088603	 14.423292
177.150000	 -86.251873	 141.185793	 14.408824
177.316667	 -86.365647	 141.282985	 14.394355
177.483333	 -86.479418	 141.380178	 14.379887
177.650000	 -86.593187	 141.477372	 14.365419
177.816667	 -86.706954	 141.574567	 14.350951
177.983333	 -86.820718	 141.671764	 14.336483
178.150000	 -86.934481	 141.768962	 14.322015
178.316667	 -87.048240	 141.866161	 14.307547
178.483333	 -87.161998	 141.963362	 14.293080
178.650000	 -87.275753	 142.060564	 14.278612
178.816667	 -87.389506	 142.157767	 14.264145
